date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2021-02-09 17:02:00,ป.ป.ช.ชี้มูล “ปารีณา” ผิดจริยธรรมร้ายแรง กรณีรุกป่า นัดแถลงรายละเอียดพรุ่งนี้,https://mgronline.com/politics/detail/9640000013103,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2564,2,2021-02-09,17:02:00
2020-10-25 11:21:00,พปชร.วาง 5 ส.ส. “สิระ-ปารีณา” ร่วมวงอภิปรายยาว เน้นปมขวางขบวนเสด็จ,https://mgronline.com/politics/detail/9630000108940,"สิระ เจนจาคะ,ปารีณา ไกรคุปต์,พรรคพลังประชารัฐ,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,10,2020-10-25,11:21:00
2020-09-08 13:35:00,“ปารีณา” ไม่หนักใจข้อหา ป.ป.ช.พร้อมยื่นเอกสารแจง 10 ก.ย. ยันมีหลักฐานแย้งทุกประเด็น,https://mgronline.com/politics/detail/9630000091851,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2563,9,2020-09-08,13:35:00
2020-09-08 12:02:00,"ป.ป.ช.เตรียมเรียก “ปารีณา” รับทราบข้อกล่าวหาเอง ขั้นตอนนี้ยังเป็นผู้บริสุทธิ์ เผยอีกปมแจ้งทรัพย์สินเท็จนอกเหนือที่ดิน 1,700 ไร่",https://mgronline.com/politics/detail/9630000091791,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2563,9,2020-09-08,12:02:00
2020-09-07 16:03:00,ป.ป.ช.แจ้งข้อกล่าวหา “ปารีณา” แจ้งทรัพย์สินเท็จ-รุกที่ป่าขัดจริยธรรมร้ายแรง,https://mgronline.com/politics/detail/9630000091576,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2563,9,2020-09-07,16:03:00
2020-08-28 13:17:00,ประธาน ป.ป.ช.ลั่นการตรวจสอบทรัพย์สิน “ปารีณา” จะชัดเจนเร็วๆ นี้ ชี้ต้องรอบคอบ,https://mgronline.com/politics/detail/9630000088323,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2563,8,2020-08-28,13:17:00
2020-07-08 13:23:00,“ปารีณา” ร้องสอบจริยธรรมพรรคก้าวไกล เสนอชื่อ “ธนาธร” เป็น กมธ.งบปี 64,https://mgronline.com/politics/detail/9630000069884,"ธนาธร จึงรุ่งเรืองกิจ,ปารีณา ไกรคุปต์,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,7,2020-07-08,13:23:00
2020-04-12 16:28:00,“ปารีณา” โล่ง กกต.ยกคำร้องแจกข้าวสารจูงใจเลือกตั้ง เหตุพยานไม่ได้ระบุถึง,https://mgronline.com/politics/detail/9630000037953,"คณะกรรมการการเลือกตั้ง,ปารีณา ไกรคุปต์,","กกต.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,4,2020-04-12,16:28:00
2019-12-11 11:14:00,“สนธิรัตน์” เผย พปชร.ดูแล “ปารีณา” อยู่ ย้ำทุกอย่างว่าไปตามหลักการ-กฎหมาย อย่ากังวลใจ,https://mgronline.com/politics/detail/9620000118113,"สนธิรัตน์ สนธิจิรวงศ์,ปารีณา ไกรคุปต์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2562,12,2019-12-11,11:14:00
2019-11-20 17:18:00,"""ปารีณา"" แจงเป็นข้อๆ ""เสรีพิศุทธ์"" ทำผิดหลายกระทง จ่อชงปธ.สภาฯ-ป.ป.ช.จัดการ",https://mgronline.com/politics/detail/9620000111482,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,ปารีณา ไกรคุปต์,","ป.ป.ช.,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2562,11,2019-11-20,17:18:00
