date_time,title,link,person,groups,sub_categories,categories,score,year,month
2015-10-13 10:59:00,“ประยุทธ์” ร่วมประชาสัมพันธ์แข่งจักรยานชิงถ้วยพระราชทาน “สมเด็จพระบรมฯ”,https://mgronline.com/politics/detail/9580000114627,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,พลเอก ประยุทธ์ จันทร์โอชา,","สมาชิกราชวงศ์จักรี,ครม. ชุดที่ 62,","วัง,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,10
2015-09-30 15:44:00,รัฐบาลเผย “สมเด็จพระบรมฯ” ทรงขอบพระทัยผู้ถวายงาน Bike for Mom - รับศึกษา Single Gateway,https://mgronline.com/politics/detail/9580000110052,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2015,9
2015-09-15 10:56:00,“บิ๊กตู่” นำ ครม.ปั่นจักรยานรอบทำเนียบฯ สานต่อพระราชปณิธาน สมเด็จพระบรมฯ ชวนคนไทยออกกำลังกาย,https://mgronline.com/politics/detail/9580000104225,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,พลเอก ประยุทธ์ จันทร์โอชา,","สมาชิกราชวงศ์จักรี,ครม. ชุดที่ 62,","วัง,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,9
2015-09-03 12:23:00,“ป๋าเปรม” สอนเด็ก ย้ำพวกมุบมิบใช้เงินหลวงเลวร้าย รับขายหน้าไทยมีแต่คนโกง,https://mgronline.com/politics/detail/9580000099899,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,9
2015-09-02 15:48:00,“ป๋าเปรม” วิจารณ์ประชานิยมทำคนไทยอ่อนแอ แนะร่วมมือ ป.ป.ช.ปราบคนโกง,https://mgronline.com/politics/detail/9580000099570,"พลเอก เปรม ติณสูลานนท์,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ประธานคณะองคมนตรี,ป.ป.ช.,","องคมนตรี,สายองค์กรอิสระ,","วัง & องคมนตรี,ศาล & องค์กรอิสระ,",1.0,2015,9
2015-08-21 18:55:00,“สมเด็จพระบรมฯ” ทรงขอบคุณนายกรัฐมนตรี - ข้าราชการทุกภาคส่วนร่วมจัด “ไบค์ ฟอร์ มัม”,https://mgronline.com/politics/detail/9580000095135,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2015,8
2015-08-03 16:42:00,“อนุพงษ์” น้อมนำรับสั่ง สมเด็จพระบรมฯ ทรงห่วงพสกนิกร “Bike for mom” เน้นปลอดภัย,https://mgronline.com/politics/detail/9580000087526,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,พลเอก อนุพงษ์ เผ่าจินดา,","สมาชิกราชวงศ์จักรี,ครม. ชุดที่ 62,","วัง,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,8
2015-07-22 16:54:00,“สมเด็จพระบรมฯ” พระราชทานน้ำดื่มช่วยภัยแล้ง นายกฯ ประชุมความพร้อม Bike for Mom,https://mgronline.com/politics/detail/9580000083043,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2015,7
2015-04-10 19:35:00,“ป๋าเปรม” ฝาก “ประยุทธ์” ดูแลประชาชนให้มีความสุข ครม.-ผบ.เหล่าทัพ ตบเท้ารดน้ำขอพรสงกรานต์ชื่นมื่น,https://mgronline.com/politics/detail/9580000041866,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,4
2015-04-02 10:39:00,นายกฯ นำ ครม.ตักบาตรเฉลิมพระเกียรติ “สมเด็จพระเทพฯ”,https://mgronline.com/politics/detail/9580000037991,"สมเด็จพระกนิษฐาธิราชเจ้า กรมสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2015,4
2015-03-30 12:17:00,“ป๋าเปรม” ชมผู้ตรวจฯ ไม่ย่อท้อ ซัดพวกปัดรับผิดชอบน่าละอาย ชี้ยิ่งโปร่งใสยิ่งลดโกงได้,https://mgronline.com/politics/detail/9580000036537,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,3
2015-03-20 13:43:00,“สมเด็จพระบรมฯ” พระราชทานดอกไม้วันเกิดนายกฯ ขรก.-สื่อร่วมอวยพร เจ้าตัวขอชาติมีอนาคต,https://mgronline.com/politics/detail/9580000032700,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2015,3
2015-02-08 14:49:00,ปชป.หนุนแนวคิด “ป๋าเปรม” ตั้งศาลฉ้อราษฎร์บังหลวง ดัดหลังพวกโกงชาติ,https://mgronline.com/politics/detail/9580000015503,"พลเอก เปรม ติณสูลานนท์,พรรคประชาธิปัตย์,","ประธานคณะองคมนตรี,พรรคการเมือง,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,2
2015-02-02 12:22:00,เหม็นกลิ่นคนโกง! “พล.อ.เปรม” ย้ำจะไม่ทนแล้วกับพวกขี้โกง แนะชี้หน้าต่อว่า “รวยแล้วยังโกง”,https://mgronline.com/politics/detail/9580000012752,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,2
2015-01-29 19:45:00,คำต่อคำ “ป๋าเปรม” ย้ำ “ประเทศนี้ไม่ใช่เป็นของคุณประยุทธ์” วอนอย่าปล่อยให้บ้านเมืองบาดหมาง-ร่วมหาข้อยุติ,https://mgronline.com/politics/detail/9580000011606,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,1
2015-01-20 20:50:00,“ป๋าเปรม-นายกฯ” ร่วมงานเลี้ยงวันกองทัพบกชื่นมื่น,https://mgronline.com/politics/detail/9580000007613,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,1
2015-01-05 16:07:00,สมเด็จพระบรมฯ พระราชทานสมุดบันทึก-ปฏิทินแก่นายกฯ - “ประยุทธ์” ต้อนรับจีนขอช่วยซื้อเพิ่มเอทานอล,https://mgronline.com/politics/detail/9580000001219,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,พลเอก ประยุทธ์ จันทร์โอชา,","สมาชิกราชวงศ์จักรี,ครม. ชุดที่ 62,","วัง,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,1
2014-12-30 17:36:00,“ประยุทธ์” ไม่เหลิง “ป๋าเปรม” ชม ขออย่าตกใจนายกฯคนนอก ฉะพวกป่วนไม่ใช่คนไทย,https://mgronline.com/politics/detail/9570000150118,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2014-12-29 12:06:00,“บิ๊กตู่” พองโต “ป๋าเปรม” ชมยึดอำนาจ 22 พ.ค.ยิ่งใหญ่ นำประเทศสู่ความสงบ,https://mgronline.com/politics/detail/9570000149440,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2014-12-28 13:19:00,“บิ๊กตู่” ยอดกตัญญู นำ ครม.-คสช.อวยพรปีใหม่ “ป๋าเปรม” พรุ่งนี้,https://mgronline.com/politics/detail/9570000149176,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2014-12-19 12:14:00,“ป๋าเปรม” ปลุกสำนึกยืดอกต้านคนโกง จี้เร่งลงโทษให้หนัก ติงเมินเฉยไม่รักชาติ,https://mgronline.com/politics/detail/9570000145713,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2014,12
2014-10-16 13:06:00,“ป๋าเปรม” ขอทุกฝ่ายช่วยชาติสงบ ไม่พูดแนะนำอะไร “บิ๊กตู่” บอกมีเยอะแต่สื่อไม่รู่เอง,https://mgronline.com/politics/detail/9570000119221,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,10
2014-10-01 17:43:00,“ป๋าเปรม” ฝากย้ำ “ประวิตร” ต้องตอบแทนบุญคุณแผ่นดิน,https://mgronline.com/politics/detail/9570000113022,"พลเอก เปรม ติณสูลานนท์,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,10
2014-09-30 17:15:00,“ประยุทธ์” ดอดเข้าบ้าน “ป๋าเปรม” ครั้งแรกหลังนั่งเก้าอี้นายกฯ,https://mgronline.com/politics/detail/9570000112492,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,9
2014-08-07 16:36:00,“สมเด็จพระบรมฯ” เปิดรัฐพิธีประชุม สนช. รับสั่งให้ตระหนักหน้าที่,https://mgronline.com/politics/detail/9570000089990,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2014,8
2014-08-06 11:34:00,“สมเด็จพระบรมฯ” เสด็จแทนพระองค์ทำรัฐพิธีเปิดประชุม สนช. ณ พระที่นั่งอนันตสมาคม พรุ่งนี้,https://mgronline.com/politics/detail/9570000089261,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2014,8
2014-08-03 15:59:00,“สมเด็จพระบรมฯ” เสด็จเปิดประชุม สนช. 7 ส.ค. นี้-เลือก ปธ.-รอง ปธ. 8 ส.ค.,https://mgronline.com/politics/detail/9570000088010,"พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2014,8
2014-04-11 13:06:00,“ป๋าเปรม” เปิดให้รดน้ำ ไร้เงา “ปู” ชี้เหล่าทัพทำหน้าที่พร้อมเพรียง ปชช.รัก คนคิดร้ายเกรง,https://mgronline.com/politics/detail/9570000040866,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2014,4
2014-04-10 15:15:00,“ป๋าเปรม” เชื่อ “ปู-เทือก” ไม่ฟังตน บอก ผบ.ตร.อดทนทำต่อ เมินตอบนายกฯ คนกลาง,https://mgronline.com/politics/detail/9570000040420,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2014,4
2013-10-10 14:29:00,“สุรยุทธ์” ปัดเกี่ยวม็อบโค่นแม้ว งงโดนพ่วง บอก “ทักษิณ” รุ่นน้องคุยกันได้,https://mgronline.com/politics/detail/9560000127452,"พลเอก สุรยุทธ์ จุลานนท์,ทักษิณ ชินวัตร,","ประธานคณะองคมนตรี,คนเบื้องหลังพรรคการเมือง,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,10
2013-08-29 19:37:00,“ป๋าเปรม” ป่วย เหตุอากาศเปลี่ยน หลัง “ปู” เข้าเยี่ยม 3 วัน,https://mgronline.com/politics/detail/9560000108556,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,8
2013-08-25 10:04:00,“ป๋าเปรม” ยิ้มรับนายกฯ นำบิ๊กทหารอวยพร 94 ปี ขอชาติสามัคคี กองทัพเป็นหนึ่งเดียว,https://mgronline.com/politics/detail/9560000106050,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,8
2013-07-25 14:07:00,“สุรยุทธ์” เมิน “คลิปถั่งเช่า” แค่เรื่องเก่า-ไม่อยากรื้อฟื้น ยันไม่ได้หนุนม็อบโค่นระบอบทักษิณ,https://mgronline.com/politics/detail/9560000091368,"พลเอก สุรยุทธ์ จุลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,7
2013-04-03 13:29:00,“ป๋าเปรม” ชี้โกงในหน้าที่ภัยคุกคามชาติที่สุด สับพวกทุจริตคิดแต่ชั่ว จี้ ขรก.สอนชาวบ้านพอเพียง,https://mgronline.com/politics/detail/9560000040328,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,4
2012-12-27 12:21:00,“ป๋าเปรม” แนะมองคนเห็นต่างเป็นมิตรเพื่อส่วนรวม สร้างศรัทธาเพิ่มขวัญคนในชาติ,https://mgronline.com/politics/detail/9550000157195,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,12
2012-10-18 14:00:00,“ป๋าเปรม” วอนคนไทยสามัคคี หวังรักกันดังเก่า ขอทุกสีเอาชาติเป็นที่ตั้ง,https://mgronline.com/politics/detail/9550000127712,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,10
2012-04-28 12:29:00,“มาร์ค” ชี้ต้องการปรองดองจริง “ณัฐวุฒิ” ต้องเข้าขอขมา “ป๋าเปรม”,https://mgronline.com/politics/detail/9550000052762,"พลเอก เปรม ติณสูลานนท์,อภิสิทธิ์ เวชชาชีวะ,","ประธานคณะองคมนตรี,ส.ส. ชุดที่ 25","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,4
2012-04-05 15:27:00,“ป๋าเปรม” ปัดตอบคุยปรองดอง “ทักษิณ” ยันสบายดีแม้ถูกพาดพิงบ่อย - ตกใจบึ้มใต้แรง,https://mgronline.com/politics/detail/9550000043222,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2012,4
2012-04-03 13:53:00,“ป๋าเปรม” ร้องคนไทยแทนคุณแผ่นดิน เชื่อพระสยามเทวาธิราชสาปแช่ง “คนทรยศ” มีอันเป็นไป,https://mgronline.com/politics/detail/9550000041986,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2012,4
2012-02-10 22:29:00,“ป๋าเปรม-ปู” ชื่นมื่น “เต้น” เดินห่างเลี่ยงเผชิญหน้า ไร้เงาผู้นำค้าน,https://mgronline.com/politics/detail/9550000019088,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,2
2012-02-07 16:37:00,“ป๋าเปรม” ตอบรับร่วมงานเลี้ยงรัฐบาล เหตุมีประโยชน์ต่อสังคม,https://mgronline.com/politics/detail/9550000017271,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,2
2012-01-19 21:12:00,“ยิ่งลักษณ์” ปะหน้า “ป๋าเปรม” งานเลี้ยงกองทัพชื่นมื่น,https://mgronline.com/politics/detail/9550000008630,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,1
2011-09-27 19:05:00,พท.ยัน CCTV ใต้ซื้อในสมัย “สุรยุทธ์” แฉ สตง.สั่งฟัน อดีตปลัด มท.และพวก,https://mgronline.com/politics/detail/9540000123062,"พลเอก สุรยุทธ์ จุลานนท์,พรรคเพื่อไทย,","ประธานคณะองคมนตรี,พรรคการเมือง,","องคมนตรีสายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,9
2011-08-17 15:59:00,“ทูลกระหม่อมฯ” ให้ผู้แทนพระองค์นำดอกไม้ประทาน “ยิ่งลักษณ์” นายกฯ,https://mgronline.com/politics/detail/9540000102903,"ทูลกระหม่อมหญิงอุบลรัตนราชกัญญา สิริวัฒนาพรรณวดี,","สมาชิกราชวงศ์จักรี,","วัง,","วัง & องคมนตรี,",1.0,2011,8
