date_time,title,link,person,groups,sub_categories,categories,score,year,month
2022-01-12 16:52:00,ป.ป.ช.จ่อฟ้องเอง “ปู” กับพวกผิดคดีโรดโชว์สร้างอนาคตไทย 240 ล้าน หลังเห็นต่างอัยการ,https://mgronline.com/politics/detail/9650000003631,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคสร้างอนาคตไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2022,1
2022-01-07 11:55:00,กกต.ยื่นศาล รธน.ยุบพรรค “ไทรักธรรม” หลังให้ทรัพย์สินจูงใจคนสมัครเป็นสมาชิกพรรค,https://mgronline.com/politics/detail/9650000001841,"คณะกรรมการการเลือกตั้ง,พรรคไทรักธรรม","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2022,1
2021-12-14 17:27:00,กกต.เลื่อนพิจารณาคุณสมบัติ ส.ส. “สิระ” เหตุเคยต้องคำพิพากษาฉ้อโกง รอศาล รธน.วินิจฉัย,https://mgronline.com/politics/detail/9640000123549,"คณะกรรมการการเลือกตั้ง,สิระ เจนจาคะ,","กกต.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,12
2021-12-09 16:38:00,ป.ป.ช.ตั้งอนุไต่สวน “เสรีพิศุทธ์” รุกล้ำแม่น้ำแควน้อย ส่วนรุกล้ำเจ้าพระยากำลังตรวจสอบ,https://mgronline.com/politics/detail/9640000121972,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,เสรี สุวรรณภานนท์,","ป.ป.ช.,ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,","สายองค์กรอิสระ,สายพรรคการเมือง,สายกลุ่มการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,12
2021-12-09 16:25:00,ป.ป.ช.ไม่รับสอบจริยธรรม “ธรรมนัส” คดียาเสพติด ชี้ศาล รธน.วินิจฉัยแล้ว เรื่องเกิดก่อนเป็น รมต.,https://mgronline.com/politics/detail/9640000121965,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,12
2021-12-08 17:05:00,ปชป.น้อมรับคำตัดสินศาลรธน.หลังให้ส.ส.สิ้นสภาพ มั่นใจเลือกตั้งใหม่ชาวชุมพร สงขลายังไว้ใจ,https://mgronline.com/politics/detail/9640000121580,"ศาลรัฐธรรมนูญ,พรรคประชาธิปัตย์,","ศาลรัฐธรรมนูญ,พรรคการเมือง,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,12
2021-11-23 16:28:00,“ไพบูลย์” เชื่อรัฐสภารับหลักการร่าง กม.ลูก กกต.- พรรคร่วม-พท.ตีตกก้าวไกล เหตุอาจขัด รธน.,https://mgronline.com/politics/detail/9640000116148,"คณะกรรมการการเลือกตั้ง,ไพบูลย์ นิติตะวัน,พรรคเพื่อไทย,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,11
2021-11-11 13:55:00,กกต.เตรียมคัดคำวินิจฉัยล้มล้างการปกครองประกอบคำร้องยุบ “ก้าวไกล”,https://mgronline.com/politics/detail/9640000111946,"คณะกรรมการการเลือกตั้ง,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,11
2021-11-03 00:59:00,ศาลฎีกานักการเมืองสั่งประทับฟ้อง “วิรัช” ประธานวิปรัฐบาล กับพวก 87 คน,https://mgronline.com/politics/detail/9640000108755,"ศาลยุติธรรม,วิรัช รัตนเศรษฐ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,11
2021-10-19 12:26:00,“สิระ” จ่อร้อง ป.ป.ช.สอบ “เพื่อไทย” ปล่อย “ทักษิณ” แทรกแซง,https://mgronline.com/politics/detail/9640000103509,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,สิระ เจนจาคะ,พรรคเพื่อไทย,","ป.ป.ช.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-10-18 10:48:00,“สิระ” จ่อเชิญ กกต.แจง กมธ.คลิปทักษิณบงการเพื่อไทย เตือน ทายาทอสูรเป็นนอมินีระวังไม่มีแผ่นดินอยู่,https://mgronline.com/politics/detail/9640000103019,"คณะกรรมการการเลือกตั้ง,สิระ เจนจาคะ,พรรคเพื่อไทย,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-10-12 17:04:00,“วิษณุ” เมินรีบคิดปมวาระนายกฯ 8 ปี ถึงว่าสะกิดบอกเอง จ่อเชิญ กกต.ถกยกร่าง พ.ร.ป.เลือกตั้ง,https://mgronline.com/politics/detail/9640000101205,"คณะกรรมการการเลือกตั้ง,วิษณุ เครืองาม,","กกต.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-10-12 16:55:00,“ปิยบุตร” ชี้ คณะก้าวหน้าไม่ใช่พรรคการเมือง เหน็บ กกต.ควรดีใจช่วยคนรุ่นใหม่สนใจเลือกตั้งท้องถิ่น,https://mgronline.com/politics/detail/9640000101200,"คณะกรรมการการเลือกตั้ง,ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,10
2021-10-12 16:11:00,“ธนาธร-ปิยบุตร” บ่นอุบ! กกต.มีเจตนาแฝงเรียก “ก้าวหน้า” แจง เหน็บเอาลิควิดลบชื่อพ้นแผ่นดินไทย,https://mgronline.com/politics/detail/9640000101181,"คณะกรรมการการเลือกตั้ง,ธนาธร จึงรุ่งเรืองกิจ,ปิยบุตร แสงกนกกุล,","กกต.,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,10
2021-10-04 14:01:00,ป.ป.ช.แจงมติชี้มูล “อนุรักษ์” ส.ส.เพื่อไทย เรียกรับเงินเป็นไปตามหลักฐาน เร่งสรุปสำนวนส่งอัยการ,https://mgronline.com/politics/detail/9640000098140,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-10-01 13:56:00,ป.ป.ช.ชี้มูลความผิด ส.ส.เพื่อไทย เรียกรับเงินอธิบดีกรมทรัพยากรน้ำบาดาล แลกกับการผ่านงบปี 2564,https://mgronline.com/politics/detail/9640000097300,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-10-01 12:15:00,“จุรินทร์” ย้ำราชกิจจาฯ คืนอำนาจคุมโควิด 31 ฉบับ ไม่กระทบการทำงาน ยันรัฐมนตรีทำงานเต็มที่ เมินฝ่ายค้าน ยื่น ป.ป.ช.สอบ ครม.ทั้งคณะ,https://mgronline.com/politics/detail/9640000097259,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
2021-09-15 18:41:00,ศาล ปค.กลาง สั่ง ป.ป.ช.เปิดเผยผลสอบนาฬิกาพร้อมคำชี้แจง “บิ๊กป้อม” การันตีความโปร่งใส,https://mgronline.com/politics/detail/9640000091685,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประวิตร วงษ์สุวรรณ,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,9
2021-09-03 23:30:00,“บิ๊กตู่” ยันไม่ขวางเปิดบัญชีทรัพย์สิน มีอะไรก็แจ้งไปทุกครั้ง จะเปิดหรือปิดขึ้นอยู่กับ ป.ป.ช.,https://mgronline.com/politics/detail/9640000087504,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,9
2021-09-01 16:13:00,พท.ยันยื่น ป.ป.ช.ฟัน “บิ๊กตู่-อนุทิน” เจตนาพิเศษแก้ข้อสั่งการมิชอบ พ่วงทุจริตจัดซื้อชุดตรวจ ATK,https://mgronline.com/politics/detail/9640000086551,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,อนุทิน ชาญวีรกูล,อนุทิน ชาญวีรกูล,พรรคเพื่อไทย,","ป.ป.ช.,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,9
2021-08-31 19:34:00,"""ชลน่าน"" อัด ""บิ๊กตู่"" โง่บ้าโกงทำโควิดวิกฤต ปรับแต่งตัวเลขป่วยตาย จ่อชง ป.ป.ช.ฟัน ชี้ลาออกคือวีรบุรุษ",https://mgronline.com/politics/detail/9640000086212,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,ชลน่าน ศรีแก้ว,ชลน่าน ศรีแก้ว,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,8
2021-08-18 12:16:00,“ธณิกานต์ พรพงษาโรจน์” หยุดปฏิบัติหน้าที่ ส.ส.หลังศาลฎีการับคำร้อง ป.ป.ช.คดีเสียบบัตรแทนกัน,https://mgronline.com/politics/detail/9640000081270,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2021,8
2021-08-13 13:29:00,ป.ป.ช.เปิดเซฟ “จรุงวิทย์” เลขาฯ กกต. รวย 115 ล้าน ทั้งที่ดิน ทองรูปพรรณ พระเครื่อง,https://mgronline.com/politics/detail/9640000079570,"คณะกรรมการการเลือกตั้ง,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","กกต.,ป.ป.ช.,","สายองค์กรอิสระ,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2021,8
2021-07-27 10:40:00,“สิระ” ซัด “เสรีพิศุทธ์” รีบทำตามคำสั่งศาลปกครอง จี้รื้อถอนสิ่งล่วงล้ำลำน้ำในแม่น้ำแควน้อย,https://mgronline.com/politics/detail/9640000073295,"ศาลปกครอง,พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,สิระ เจนจาคะ,เสรี สุวรรณภานนท์,","ศาลปกครอง,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,สายกลุ่มการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,7
2021-07-16 15:59:00,ป.ป.ช.ชี้มูล “ประสิทธิ์” ส.ส.พท.ทุจริตเรียกเงิน 7.5 ล้าน สร้างสนามกีฬาสตรีทซอคเกอร์,https://mgronline.com/politics/detail/9640000069535,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,7
2021-06-29 14:23:00,ป.ป.ช.ชี้มูล “กิตติรัตน์” ปฏิบัติหน้าที่มิชอบ เอื้อประโยชน์บริษัท สยามอินดิก้า ส่งข้าวขายอินโด เตรียมส่งต่ออัยการฟ้องศาลฎีกา,https://mgronline.com/politics/detail/9640000062872,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2021,6
2021-06-28 13:18:00,“วิษณุ” เชื่อแก้ไขระบบเลือกตั้ง ตามร่างของ “ประชาธิปัตย์” ได้ แต่อาจเสียเวลา ยื่นศาลรัฐธรรมนูญตีความ,https://mgronline.com/politics/detail/9640000062396,"ศาลรัฐธรรมนูญ,วิษณุ เครืองาม,พรรคประชาธิปัตย์,","ศาลรัฐธรรมนูญ,ครม. ชุดที่ 62,พรรคการเมือง,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,6
2021-06-08 19:36:00,ป.ป.ช.ชี้มูล 4 ส.ส.เสียบบัตรแทนกัน​ ภท.3​ พปชร.1​ ส่งฟันอาญา-จริยธรรมร้ายแรง,https://mgronline.com/politics/detail/9640000055392,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคพลังประชารัฐ,พรรคภูมิใจไทย,","ป.ป.ช.,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,6
2021-05-13 14:32:00,ก้าวไกลยันชง ป.ป.ช.สอบจริยธรรม “ธรรมนัส” แน่ รอเพียงคำวินิจฉัยกลางศาล รธน.,https://mgronline.com/politics/detail/9640000046052,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคอนาคตใหม่-พรรคก้าวไกล,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,5
2021-05-13 14:18:00,พรรคร่วมฝ่ายค้านยื่น ป.ป.ช.สอบ “บิ๊กตู่” ปล่อยโควิดระบาด บริหารผิดพลาดเจตนาไม่บริสุทธิ์,https://mgronline.com/politics/detail/9640000046044,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,5
2021-05-05 18:19:00,ก้าวไกล โวย “ธรรมนัส” รอดทำ ปชช.เชื่อเป็นเครื่องมือการเมือง ฉะ “บิ๊กตู่” โจรอุ้มโจร ชง ป.ป.ช.ต่อ,https://mgronline.com/politics/detail/9640000043074,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคอนาคตใหม่-พรรคก้าวไกล,","ป.ป.ช.,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,5
2021-04-03 20:59:00,เปิดคำพิพากษาศาลปกครองกลางสั่งเพิกถอนคำสั่งให้ “ยิ่งลักษณ์” จ่ายชดเชยจำนำข้าว,https://mgronline.com/politics/detail/9640000031949,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",-1.0,2021,4
2021-04-02 11:48:00,“ยิ่งลักษณ์” เฮ! ศาลปกครองเพิกถอนคำสั่งให้จ่าย 3.5 หมื่นล้าน ชดเชยจำนำข้าว ชี้ทุจริตในระดับปฏิบัติ,https://mgronline.com/politics/detail/9640000031452,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",-1.0,2021,4
2021-04-01 15:37:00,“สิระ” ปูด “โรม” แถลงส่วนตัวเชิญ ปธ.ศาลฎีกาแจง ย้อนใช้ข้อบังคับใด อ้างโซเชียลฯ ไม่ได้,https://mgronline.com/politics/detail/9640000031159,"ศาลยุติธรรม,รังสิมันต์ โรม,สิระ เจนจาคะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,4
2021-04-01 14:27:00,“โรม” ยัน กมธ.มีสิทธิเรียก ปธ.ศาลฎีกาแจง ชงฝ่าย กม.สภาชี้ขาด อัด “สุกิจ” ไม่รู้รายละเอียด,https://mgronline.com/politics/detail/9640000031112,"ศาลยุติธรรม,รังสิมันต์ โรม,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,4
2021-03-28 13:27:00,กกต.เตรียมพิจารณาคำขอตั้งพรรค “รวมไทยสร้างชาติ” คาดประชุมสัปดาห์หน้า,https://mgronline.com/politics/detail/9640000029571,"คณะกรรมการการเลือกตั้ง,พรรครวมไทยสร้างชาติ,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,3
2021-03-23 18:02:00,“ปารีณา” ลุ้น 25 มี.ค. ศาลฎีกานัดฟังคำสั่งคดีรุกป่า ต้องหยุดปฏิบัติหน้าที่หรือไม่,https://mgronline.com/politics/detail/9640000027924,"ศาลยุติธรรม,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
2021-03-22 14:28:00,“สิระ” จ่อยื่น ป.ป.ช.-กมธ.จริยธรรม สภา สอบ “เจ๊เจี๊ยบ ก้าวไกล” ร่วมชุมนุม 20 มี.ค.จวกเป็นผู้ทรงเกียรติแต่ไม่ปกป้องสถาบัน,https://mgronline.com/politics/detail/9640000027362,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,อมรัตน์ โชคปมิตต์กุล,สิระ เจนจาคะ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ป.ป.ช.,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,3
2021-03-19 13:36:00,“หมอวรงค์” เฮ กกต.รับรองไทยภักดีเป็นพรรคการเมือง,https://mgronline.com/politics/detail/9640000026531,"คณะกรรมการการเลือกตั้ง,พรรคไทยภักดี,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,3
2021-03-19 13:30:00,ต่อเนื่องศึกซักฟอก! พรรคร่วมฝ่ายค้านยื่น ป.ป.ช.เอาผิด “ศักดิ์สยาม-นิพนธ์” ผลประโยชน์ทับซ้อน-เอื้อประโยชน์พวงพ้อง,https://mgronline.com/politics/detail/9640000026523,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ศักดิ์สยาม ชิดชอบ,นิพนธ์ บุญญามณี,ศักดิ์สยาม ชิดชอบ,","ป.ป.ช.,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
2021-03-16 19:14:00,ป.ป.ช.ยื่นศาลฎีกาแล้ว “ปารีณา” รุกป่า ขอสั่งหยุดปฏิบัติหน้าที่พ้น ส.ส.แบนเลือกตั้งไม่เกิน 10 ปี,https://mgronline.com/politics/detail/9640000025432,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
2021-03-16 16:44:00,กกต.ยื่นศาล รธน.วินิจฉัยสถานะ รมต.-ส.ส. 5 จำเลย กปปส.แล้วว่าสิ้นสุดลงหรือไม่,https://mgronline.com/politics/detail/9640000025337,"คณะกรรมการการเลือกตั้ง,","กกต.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",-1.0,2021,3
2021-03-11 18:34:00,ป.ป.ช.ยังไม่ยื่นศาลฎีกาเอาผิดจริยธรรม “ปารีณา” ขาดเอกสารประกอบ คาดสัปดาห์หน้า,https://mgronline.com/politics/detail/9640000023795,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
2021-03-10 14:32:00,ป.ป.ช.เซ็นรับรองเอกสารครบ ยื่นศาลฎีกาฟันผิดจริยธรรมร้ายแรง “ปารีณา” พรุ่งนี้,https://mgronline.com/politics/detail/9640000023244,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
2021-03-10 12:57:00,กกต.ประกาศรับรอง “อาญาสิทธิ์” เป็น ส.ส.เขต 3 นครศรีธรรมราช,https://mgronline.com/politics/detail/9640000023191,"คณะกรรมการการเลือกตั้ง,","กกต.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2021,3
2021-03-10 12:16:00,ฝ่ายค้านตั้งวอร์รูมฟังคำวินิจฉัยศาลรัฐธรรมนูญพรุ่งนี้ ปมแก้ รธน.,https://mgronline.com/politics/detail/9640000023175,"ศาลรัฐธรรมนูญ,","ศาลรัฐธรรมนูญ,","สายศาล,","ศาล & องค์กรอิสระ,",-1.0,2021,3
