,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1519,2019-08-15 15:40:00,“พปชร.-เทวัญ” ยื่นหลักฐานศาล รธน.ไม่เคยทำธุรกิจ-มีรายได้สื่อ ต่างจาก “ธนาธร”,https://mgronline.com/politics/detail/9620000077938,"เทวัญ ลิปตพัลลภ,เทวัญ ลิปตพัลลภ,ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,8
1532,2019-07-27 01:10:00,“ธนาธร” โผล่สภา อัด “ประยุทธ์” ขาดวุฒิภาวะ ชม ส.ส.อนาคตใหม่ทำหน้าที่สมบูรณ์,https://mgronline.com/politics/detail/9620000071448,"พลเอก ประยุทธ์ จันทร์โอชา,ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,7
1598,2019-06-10 09:59:00,“พ่อฟ้า” หนาว! กกต.เรียกสอบ “พี่ศรี” พรุ่งนี้ ปล่อยเงินกู้ให้พรรค 110 ล้าน ส่อผิด กม.,https://mgronline.com/politics/detail/9620000054922,"คณะกรรมการการเลือกตั้ง,ธนาธร จึงรุ่งเรืองกิจ","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,6
1610,2019-06-04 19:00:00,"""พ่อน้องฟ้า""ขอบคุณสปิริต""เพื่อไทย"" ลั่นพร้อมนั่งนายกฯ อ่อย ปชป.-ภท.ร่วมฝันหยุดสืบทอดอำนาจ",https://mgronline.com/politics/detail/9620000053301,"ธนาธร จึงรุ่งเรืองกิจ,พรรคภูมิใจไทย,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,6
1611,2019-06-04 18:12:00,"พท.โบ้ยกติกาพิกลพิการถึงยอมให้ ""ธนาธร"" ชิงนายกฯ รับมีเสียงแตกเชียร์ ""เจ๊หน่อย""",https://mgronline.com/politics/detail/9620000053284,"ธนาธร จึงรุ่งเรืองกิจ,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,6
1615,2019-06-04 15:44:00,“เพื่อไทย”ถอย ส่งใครก็ไม่ชนะ 7 พรรคเสนอชื่อ “ธนาธร”ชิงนายกฯ,https://mgronline.com/politics/detail/9620000053212,"ธนาธร จึงรุ่งเรืองกิจ,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,6
1638,2019-05-28 14:43:00,สะเทือนใจ! “ธนาธร” โยนบาป ระบบรัฐยุค “พล.อ.เปรม” ขวางรัฐสวัสดิการ,https://mgronline.com/politics/detail/9620000050809,"พลเอก เปรม ติณสูลานนท์,ธนาธร จึงรุ่งเรืองกิจ,","ประธานคณะองคมนตรี,ส.ส. ชุดที่ 25,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1644,2019-05-27 14:26:00,“ธนาธร” โอ่ชนะเลือกตั้งเชียงใหม่สะท้อนคนแค้น คสช. จี้ ภท.-ปชป.ทำตามสัญญาประชาชน,https://mgronline.com/politics/detail/9620000050398,"ธนาธร จึงรุ่งเรืองกิจ,พรรคภูมิใจไทย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1647,2019-05-26 23:02:00,“ธนาธร” ยันอนาคตใหม่ไร้งูเห่า จวก กกต.ทำอดได้ รองปธ.สภา,https://mgronline.com/politics/detail/9620000050182,"คณะกรรมการการเลือกตั้ง,ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1655,2019-05-25 11:17:00,“พ่อน้องฟ้า” ยัน “อนาคตใหม่” ยังทำงานต่อได้ แม้ไม่มี “ธนาธร” ลั่นสักวันจะกลับมา,https://mgronline.com/politics/detail/9620000049821,"ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
