,date_time,title,link,person,groups,sub_categories,categories,score,year,month
2116,2017-10-02 14:08:00,“วิษณุ” เสียดาย “ชัชชาติ” ถอน กก.ทำยุทธศาสตร์ ปัดตั้งคนตามเส้นสาย จ่อแจงเมื่อได้ครบ,https://mgronline.com/politics/detail/9600000100619,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,10
2120,2017-09-28 14:57:00,ปชป.ยกกฎหมายชี้ “ปู” ต้องโผล่อุทธรณ์เอง สงสัย “วิษณุ” บอกอายุความ 10 ปี พูดเอาใจใคร,https://mgronline.com/politics/detail/9600000099445,"วิษณุ เครืองาม,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,9
2121,2017-09-28 11:41:00,“วิษณุ” ชี้ “ปู” อายุความ 10 ปีขึ้นเหตุ พรป.ใหม่ยังไม่คลอด ยึดทรัพย์ต้องรอศาลปกครอง,https://mgronline.com/politics/detail/9600000099329,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,9
2132,2017-09-07 16:00:00,“วิษณุ” ถกประธาน กก.ปฏิรูป ผ่านหลักเกณฑ์ปฏิรูป เชื่อทำตามไม่ขึ้นใช้กฎหมาย,https://mgronline.com/politics/detail/9600000091962,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,9
2140,2017-08-27 12:03:00,“วิษณุ” เตรียมชง ครม.ตั้ง กก.ยุทธศาสตร์ชาติอังคารนี้ ยันหลายสายอาชีพ,https://mgronline.com/politics/detail/9600000087734,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,8
2150,2017-07-27 11:33:00,“วิษณุ” ชี้ยึดทรัพย์ “ปู” คนละส่วนกับคดีในศาลฎีกา ยันแค่ฟรีซ รับถอนแล้ว 5 บัญชีรวมเงินหลักแสน,https://mgronline.com/politics/detail/9600000076383,"ศาลยุติธรรม,วิษณุ เครืองาม,","ศาลยุติธรรม,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2153,2017-07-24 14:15:00,“วิษณุ” ชี้ถ้านายกฯ ไม่สงสัยปม พท.ขอตีความ กม.ลูกคดีนักการเมืองก็ไม่จำเป็นต้องยื่นศาล รธน.,https://mgronline.com/politics/detail/9600000075136,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2187,2017-02-22 16:05:00,“วิษณุ” ย้ำคดีข้าวต้องปฏิบัติตามศาลปกครอง ชี้ฝืน ม.44 เข้าพื้นที่ธรรมกายมีความผิด,https://mgronline.com/politics/detail/9600000018525,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,2
2196,2017-01-23 15:02:00,“วิษณุ” เผยเดดไลน์แก้ร่าง รธน.19 ก.พ. เปรียบ กก.บริหารเชิงยุทธศาสตร์ ทางด่วนคัดเรื่องเข้า ครม.,https://mgronline.com/politics/detail/9600000007486,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,1
2198,2017-01-16 18:54:00,“วิษณุ” คาดพรุ่งนี้นายกฯ ขอพระราชทานร่าง รธน.-คกก.แก้ร่าง รธน.ฉบับประชามติถกครั้งแรก,https://mgronline.com/politics/detail/9600000005171,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,1
