,date_time,title,link,person,groups,sub_categories,categories,score,year,month
627,2021-10-01 12:15:00,“จุรินทร์” ย้ำราชกิจจาฯ คืนอำนาจคุมโควิด 31 ฉบับ ไม่กระทบการทำงาน ยันรัฐมนตรีทำงานเต็มที่ เมินฝ่ายค้าน ยื่น ป.ป.ช.สอบ ครม.ทั้งคณะ,https://mgronline.com/politics/detail/9640000097259,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,10
688,2021-07-21 13:49:00,“จุรินทร์” เผยเห็นใจนายกฯ ทำงานหนัก ลั่น ปชป.ไม่พูดมาก ย้ำทำงานใหญ่ต้องหนักแน่น,https://mgronline.com/politics/detail/9640000071270,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,7
693,2021-07-17 12:46:00,“จุรินทร์” ย้ำเข้มราคาสินค้าห้ามฉวยโอกาสช่วงล็อกดาวน์ พร้อมปล่อยขบวนคาราวาน “ถุงน้ำใจ ปชป.ส่งผู้รอเตียง”,https://mgronline.com/politics/detail/9640000069777,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,7
741,2021-06-02 12:13:00,“จุรินทร์” ยันมติ ปชป.รับวาระ 1 งบฯ 65 โยนต้องถาม พปชร.เรื่องเสถียรภาพรัฐบาล,https://mgronline.com/politics/detail/9640000053220,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคพลังประชารัฐ,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,6
799,2021-03-18 13:23:00,“จุรินทร์” ลั่น ปชป.ดันแก้ รธน.สุดทางแล้ว ยังหวังจับมือ รบ.สะเดาะกุญแจ ม.256 ต่อไป,https://mgronline.com/politics/detail/9640000026083,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,3
853,2021-02-18 13:46:00,“จุรินทร์” แผลเหวอะ! “เพื่อไทย” ซักฟอกถุงมือยาง เปิดโปงคนใกล้ชิด บิ๊ก ปชป.นำขบวนงาบงบนับแสนล้าน,https://mgronline.com/politics/detail/9640000016213,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,2
906,2020-12-15 18:40:00,“จุรินทร์” เดือดชื่อ “แรมโบ้-ธนกร” ร่วมวง คกก.สมานฉันท์ เหตุคุยตกลงกันไว้แล้ว,https://mgronline.com/politics/detail/9630000128060,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,ธนกร วังบุญคงชนะ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2020,12
908,2020-12-11 19:29:00,“จุรินทร์” ย้ำจุดยืน ปชป.ไม่เอาสาธารณรัฐ ม.112 จำเป็นต้องมี,https://mgronline.com/politics/detail/9630000126879,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,12
935,2020-11-13 16:06:00,“จุรินทร์” ขอทุกฝ่ายร่วม กก.สมานฉันท์ ย้ำใช้หลักฉันทมติ ไม่บังคับเสียงข้างน้อย,https://mgronline.com/politics/detail/9630000117522,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,11
951,2020-10-28 14:51:00,“จุรินทร์” รอ ปธ.สภาฯ ดำเนินการตั้ง คกก.7 ฝ่าย หวัง นศ.ให้ความร่วมมือ,https://mgronline.com/politics/detail/9630000111769,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,10
963,2020-10-26 11:37:00,“จุรินทร์” ย้ำ ปชป.เน้นอภิปรายสร้างสรรค์ เลี่ยงปมนำไปสู่การกระทบกระทั่ง มองแก้ รธน.อีกหนึ่งทางออกประเทศ,https://mgronline.com/politics/detail/9630000109306,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,10
997,2020-09-23 12:27:00,“จุรินทร์” ยันจุดยืน ปชป.หนุนร่างแก้ไข รธน. ชี้ใครแหกมติต้องชี้แจงเหตุผลได้ ยันไม่จำเป็นต้องตั้ง กมธ.พิจารณาก่อนโหวต,https://mgronline.com/politics/detail/9630000097418,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,9
1004,2020-09-16 13:45:00,“จุรินทร์”ยันจุดยืนปชป.หนุนร่างพ.ร.บ.งบประมาณฯอยู่แล้ว เชื่ออภิปรายฯในสภาไม่มีปัญหา,https://mgronline.com/politics/detail/9630000094807,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,9
1031,2020-08-25 16:36:00,มติ ส.ส.ปชป.ให้ถอนซื้อเรือดำน้ำ ไม่ถอยเจอโหวตคว่ำ ประสาน “จุรินทร์” แจ้ง ครม.,https://mgronline.com/politics/detail/9630000087210,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2020,8
1058,2020-08-05 13:26:00,“จุรินทร์” ยอมรับ ปชป.เสนอแก้ รธน.เพียงลำพังไม่ได้ เหตุเสียงไม่พอรอประสานพรรคร่วมรัฐบาล,https://mgronline.com/politics/detail/9630000080062,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,8
1085,2020-07-11 12:34:00,“จุรินทร์” ชี้การปรับ ครม.ขึ้นกับนายกฯ-ยัน ปชป.ไม่มีปัญหาภายใน ย้ำยังไม่มีสัญญาณ,https://mgronline.com/politics/detail/9630000071099,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,7
1188,2020-03-10 12:07:00,“จุรินทร์” เผยพร้อมฟังเสียงส่วนใหญ่ จ่อถกภายใน ปชป.ร่วมเรือแป๊ะต่อหรือไม่,https://mgronline.com/politics/detail/9630000024005,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2020,3
1367,2019-12-04 15:34:00,“จุรินทร์” ย้ำมติ ปชป.โหวตตามมติรัฐบาล โยนเลขาฯ ลงโทษคนโหวตสวนหรือไม่,https://mgronline.com/politics/detail/9620000116187,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1490,2019-09-13 16:27:00,เอกฉันท์! มติสภาฯ ตั้ง กมธ.วิสามัญคุมพาราควอต พท.จี้ “จุรินทร์” แน่จริงห้ามนำเข้า,https://mgronline.com/politics/detail/9620000088336,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคเพื่อไทย,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,9
1651,2019-05-26 10:36:00,“จุรินทร์”รอ พปชร.ส่งเทียบเชิญ ก่อนเคาะร่วม รบ.หรือไม่ ปัดตอบเดินตาม ภท.,https://mgronline.com/politics/detail/9620000049988,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคพลังประชารัฐ,พรรคภูมิใจไทย,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
2346,2015-08-23 16:38:00,ปชป.เห็นต่าง รธน. “จุรินทร์” ซัดมุบมิบซ่อนเร้น พาชาติน่าห่วง “สาธิต” โวยังดีกว่านักการเมืองเลว,https://mgronline.com/politics/detail/9580000095646,"จุรินทร์ ลักษณวิศิษฏ์,สาธิต ปิตุเตชะ,จุรินทร์ ลักษณวิศิษฏ์,สาธิต ปิตุเตชะ,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,8
2747,2013-12-23 19:20:00,“จุรินทร์” เย้ย “เพื่อแม้ว” ฟ้องยุบ ปชป.แก้เกี้ยว ย้อนไม่ส่งคนเลือกตั้งผิดตรงไหน,https://mgronline.com/politics/detail/9560000157346,"จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,พรรคประชาธิปัตย์,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,12
2766,2013-12-16 15:38:00,“จุรินทร์” ให้ถ้อยคำ ป.ป.ช.แก้ที่มา ส.ว. ชี้เป้า “นิคม” ไม่เป็นกลางเอื้อประโยชน์ตัวเอง,https://mgronline.com/politics/detail/9560000154364,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,จุรินทร์ ลักษณวิศิษฏ์,จุรินทร์ ลักษณวิศิษฏ์,","ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,12
